Alert_Number,Organization_Name,Repository_Name,Secret_Type,Secret_Type_ID,State,Created_At,Updated_At,URL,Validity,Resolution,Resolved_By,Resolved_At,Publicly_Leaked,Push_Protection_Bypassed,Location_Path,Location_Start_Line,Location_End_Line,Location_Start_Column,Location_End_Column,Location_Blob_Sha,Location_Blob_URL,Locations_URL,Has_More_Locations
11,InfoMVyasVDemo,dev-engine,Pattern-1,pattern_1,resolved,2024-12-25T00:00:00Z,2025-07-03T00:00:00Z,https://github.com/InfoMVyasVDemo/dev-engine/security/secret-scanning/11,inactive,,,,True,False,app.txt,190,192,46,142,b2a6c3e51031382b7846f92ec2dc4ba03d7512fd,https://api.github.com/repos/InfoMVyasVDemo/dev-engine/git/blobs/b2a6c3e51031382b7846f92ec2dc4ba03d7512fd,https://api.github.com/repos/InfoMVyasVDemo/dev-engine/secret-scanning/alerts/11/locations,False
100,InfoMGHAS-KR,demo-engine,Pattern-1,pattern_1,open,2025-12-28T00:00:00Z,2026-03-25T00:00:00Z,https://github.com/InfoMGHAS-KR/demo-engine/security/secret-scanning/100,unknown,,,,True,True,.aws/credentials,185,186,1,86,3e2629a60c0cc78095f2edaae88288de9ff7500a,https://api.github.com/repos/InfoMGHAS-KR/demo-engine/git/blobs/3e2629a60c0cc78095f2edaae88288de9ff7500a,https://api.github.com/repos/InfoMGHAS-KR/demo-engine/secret-scanning/alerts/100/locations,False
1,TechCorp-Dev,demo-gateway,Terraform Cloud / Enterprise API Token,terraform_api_token,dismissed,2025-04-26T00:00:00Z,2025-09-05T00:00:00Z,https://github.com/TechCorp-Dev/demo-gateway/security/secret-scanning/1,unknown,,,,True,False,src/js/secretsExample.js,4,4,3,26,11692e71f898c4fd10d762042630f0bfd6bb290e,https://api.github.com/repos/TechCorp-Dev/demo-gateway/git/blobs/11692e71f898c4fd10d762042630f0bfd6bb290e,https://api.github.com/repos/TechCorp-Dev/demo-gateway/secret-scanning/alerts/1/locations,True
83,CloudNative-Org,project-portal,GitLab Access Token,gitlab_access_token,dismissed,2024-09-08T00:00:00Z,2024-10-31T00:00:00Z,https://github.com/CloudNative-Org/project-portal/security/secret-scanning/83,inactive,,,,True,True,README.md,66,68,27,94,65b6421dfe10c828609d5e6fc9ee6b93d6ce8ca2,https://api.github.com/repos/CloudNative-Org/project-portal/git/blobs/65b6421dfe10c828609d5e6fc9ee6b93d6ce8ca2,https://api.github.com/repos/CloudNative-Org/project-portal/secret-scanning/alerts/83/locations,False
62,TechCorp-Dev,test-api,Azure DevOps Personal Access Token,azure_devops_personal_access_token,resolved,2025-07-25T00:00:00Z,2026-07-12T00:00:00Z,https://github.com/TechCorp-Dev/test-api/security/secret-scanning/62,inactive,,,,True,False,testcredentials.md,150,152,39,69,8dbce67ae995ca053c0c807766ed8108bd54d38a,https://api.github.com/repos/TechCorp-Dev/test-api/git/blobs/8dbce67ae995ca053c0c807766ed8108bd54d38a,https://api.github.com/repos/TechCorp-Dev/test-api/secret-scanning/alerts/62/locations,False
41,InfoMGHAS-KR,project-app,Terraform Cloud / Enterprise API Token,terraform_api_token,dismissed,2024-04-24T00:00:00Z,2024-07-15T00:00:00Z,https://github.com/InfoMGHAS-KR/project-app/security/secret-scanning/41,active,,,,False,True,new_test.txt,25,26,33,67,06fbdc7f4d8b844e9c51580fed61a5a3c11d0aff,https://api.github.com/repos/InfoMGHAS-KR/project-app/git/blobs/06fbdc7f4d8b844e9c51580fed61a5a3c11d0aff,https://api.github.com/repos/InfoMGHAS-KR/project-app/secret-scanning/alerts/41/locations,False
100,TechCorp-Dev,dev-service,Mailgun API Key,mailgun_api_key,open,2025-08-22T00:00:00Z,2025-09-11T00:00:00Z,https://github.com/TechCorp-Dev/dev-service/security/secret-scanning/100,unknown,,,,False,False,webgoat-lessons/secure-passwords/src/main/java/org/owasp/webgoat/Secrets.java,26,28,7,84,a4ebad8eeff7dc0991e2950218ab62bf527775e5,https://api.github.com/repos/TechCorp-Dev/dev-service/git/blobs/a4ebad8eeff7dc0991e2950218ab62bf527775e5,https://api.github.com/repos/TechCorp-Dev/dev-service/secret-scanning/alerts/100/locations,False
50,DataTeam-Hub,dev-microservice,Amazon AWS Access Key ID,aws_access_key_id,dismissed,2025-01-25T00:00:00Z,2025-06-09T00:00:00Z,https://github.com/DataTeam-Hub/dev-microservice/security/secret-scanning/50,inactive,,,,False,False,src/main/resources/.env,121,124,42,88,53dddb7713d2ccae24d02210bcb0dc2d9d2a64be,https://api.github.com/repos/DataTeam-Hub/dev-microservice/git/blobs/53dddb7713d2ccae24d02210bcb0dc2d9d2a64be,https://api.github.com/repos/DataTeam-Hub/dev-microservice/secret-scanning/alerts/50/locations,True
25,DataTeam-Hub,test-service,Msft Email,msft_email,resolved,2025-10-02T00:00:00Z,2026-01-15T00:00:00Z,https://github.com/DataTeam-Hub/test-service/security/secret-scanning/25,unknown,,,,True,True,src/js/secretsExample.js,165,166,15,106,f3662413e0200b551e2844590e9967bd88252510,https://api.github.com/repos/DataTeam-Hub/test-service/git/blobs/f3662413e0200b551e2844590e9967bd88252510,https://api.github.com/repos/DataTeam-Hub/test-service/secret-scanning/alerts/25/locations,False
36,TechCorp-Dev,prod-backend,Postman API Key,postman_api_key,resolved,2025-07-22T00:00:00Z,2026-07-22T00:00:00Z,https://github.com/TechCorp-Dev/prod-backend/security/secret-scanning/36,unknown,,,,True,True,storage/src/main/resources/application.properties,182,183,14,55,43892ecb0f0d8318b6224d0847d477eec207377f,https://api.github.com/repos/TechCorp-Dev/prod-backend/git/blobs/43892ecb0f0d8318b6224d0847d477eec207377f,https://api.github.com/repos/TechCorp-Dev/prod-backend/secret-scanning/alerts/36/locations,True
11,im-naga-ghas,demo-api,Mailgun API Key,mailgun_api_key,open,2024-04-07T00:00:00Z,2024-09-04T00:00:00Z,https://github.com/im-naga-ghas/demo-api/security/secret-scanning/11,active,,,,True,False,src/main/resources/application.properties,128,129,40,100,b7c37711e77792db1227ff76ad353b705278a818,https://api.github.com/repos/im-naga-ghas/demo-api/git/blobs/b7c37711e77792db1227ff76ad353b705278a818,https://api.github.com/repos/im-naga-ghas/demo-api/secret-scanning/alerts/11/locations,True
65,SecureCode-Inc,repo-infrastructure,GitHub Personal Access Token,github_personal_access_token,dismissed,2024-06-29T00:00:00Z,2024-09-11T00:00:00Z,https://github.com/SecureCode-Inc/repo-infrastructure/security/secret-scanning/65,unknown,,,,True,True,app.settings.json,61,61,22,116,9a4c7010ebc222f03337d7290fa24f5b55c61897,https://api.github.com/repos/SecureCode-Inc/repo-infrastructure/git/blobs/9a4c7010ebc222f03337d7290fa24f5b55c61897,https://api.github.com/repos/SecureCode-Inc/repo-infrastructure/secret-scanning/alerts/65/locations,False
28,im-naga-ghas,repo-toolkit,Amazon AWS Secret Access Key,aws_secret_access_key,open,2025-02-16T00:00:00Z,2025-11-08T00:00:00Z,https://github.com/im-naga-ghas/repo-toolkit/security/secret-scanning/28,unknown,,,,True,False,testcredentials.md,166,166,25,95,d79fbc28fb3f3f82775c181e745df530f3c8fe78,https://api.github.com/repos/im-naga-ghas/repo-toolkit/git/blobs/d79fbc28fb3f3f82775c181e745df530f3c8fe78,https://api.github.com/repos/im-naga-ghas/repo-toolkit/secret-scanning/alerts/28/locations,True
11,InfoMGHAS-KR,prod-infrastructure,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2025-06-21T00:00:00Z,2025-09-10T00:00:00Z,https://github.com/InfoMGHAS-KR/prod-infrastructure/security/secret-scanning/11,inactive,,,,True,True,config/terraform/aws/ec2.tf,81,81,42,70,33bd6ef5ebb5ede8e820ed7140586cb106695b3b,https://api.github.com/repos/InfoMGHAS-KR/prod-infrastructure/git/blobs/33bd6ef5ebb5ede8e820ed7140586cb106695b3b,https://api.github.com/repos/InfoMGHAS-KR/prod-infrastructure/secret-scanning/alerts/11/locations,False
39,TechCorp-Dev,prod-api,Amazon AWS Secret Access Key,aws_secret_access_key,resolved,2025-08-30T00:00:00Z,2026-05-26T00:00:00Z,https://github.com/TechCorp-Dev/prod-api/security/secret-scanning/39,unknown,,,,False,False,.github/workflows/SynopsysDetect.yaml,10,11,23,120,bbc8a2dd898c41b4bd212f959229ed4e16833139,https://api.github.com/repos/TechCorp-Dev/prod-api/git/blobs/bbc8a2dd898c41b4bd212f959229ed4e16833139,https://api.github.com/repos/TechCorp-Dev/prod-api/secret-scanning/alerts/39/locations,True
32,im-naga-ghas,repo-portal,Azure Cosmosdb Key Identifiable,azure_cosmosdb_key_identifiable,resolved,2024-08-31T00:00:00Z,2024-12-07T00:00:00Z,https://github.com/im-naga-ghas/repo-portal/security/secret-scanning/32,unknown,,,,True,True,.github/workflows/deploy.yml,3,3,45,109,339727059c5c0e68d16aff191280d57157417b1a,https://api.github.com/repos/im-naga-ghas/repo-portal/git/blobs/339727059c5c0e68d16aff191280d57157417b1a,https://api.github.com/repos/im-naga-ghas/repo-portal/secret-scanning/alerts/32/locations,True
57,DataTeam-Hub,project-platform,Amazon AWS Secret Access Key,aws_secret_access_key,dismissed,2025-11-19T00:00:00Z,2026-03-23T00:00:00Z,https://github.com/DataTeam-Hub/project-platform/security/secret-scanning/57,active,,,,False,False,src/main/resources/application.properties,79,81,38,130,9b14740822dd87f5542b51452503fac8706bde2f,https://api.github.com/repos/DataTeam-Hub/project-platform/git/blobs/9b14740822dd87f5542b51452503fac8706bde2f,https://api.github.com/repos/DataTeam-Hub/project-platform/secret-scanning/alerts/57/locations,False
91,CloudNative-Org,frontend,Postman API Key,postman_api_key,open,2024-08-17T00:00:00Z,2024-11-16T00:00:00Z,https://github.com/CloudNative-Org/frontend/security/secret-scanning/91,inactive,,,,True,False,code/readme.md,71,71,46,81,aeeb211a3c22be5400b2a233428cf989e40fa8f4,https://api.github.com/repos/CloudNative-Org/frontend/git/blobs/aeeb211a3c22be5400b2a233428cf989e40fa8f4,https://api.github.com/repos/CloudNative-Org/frontend/secret-scanning/alerts/91/locations,False
15,InfoMGHAS-KR,project-platform,Azure DevOps Personal Access Token,azure_devops_personal_access_token,open,2025-07-07T00:00:00Z,2026-05-02T00:00:00Z,https://github.com/InfoMGHAS-KR/project-platform/security/secret-scanning/15,active,,,,False,True,app.settings.json,161,164,9,45,39406be8884e50899bf3ea3d3531c00de45ecc55,https://api.github.com/repos/InfoMGHAS-KR/project-platform/git/blobs/39406be8884e50899bf3ea3d3531c00de45ecc55,https://api.github.com/repos/InfoMGHAS-KR/project-platform/secret-scanning/alerts/15/locations,True
30,InfoMVyasVDemo,dev-gateway,Mailgun API Key,mailgun_api_key,dismissed,2024-02-19T00:00:00Z,2024-12-16T00:00:00Z,https://github.com/InfoMVyasVDemo/dev-gateway/security/secret-scanning/30,inactive,,,,False,True,app.settings.json,92,93,3,89,05401e39af3d230ca75c03629ef19a48397f516a,https://api.github.com/repos/InfoMVyasVDemo/dev-gateway/git/blobs/05401e39af3d230ca75c03629ef19a48397f516a,https://api.github.com/repos/InfoMVyasVDemo/dev-gateway/secret-scanning/alerts/30/locations,True
29,CloudNative-Org,dev-app,Postman API Key,postman_api_key,dismissed,2025-07-30T00:00:00Z,2026-06-07T00:00:00Z,https://github.com/CloudNative-Org/dev-app/security/secret-scanning/29,inactive,,,,False,True,app.settings.json,123,123,34,120,22ff1eade77e7e43101f03c0be5b52d109fd80a9,https://api.github.com/repos/CloudNative-Org/dev-app/git/blobs/22ff1eade77e7e43101f03c0be5b52d109fd80a9,https://api.github.com/repos/CloudNative-Org/dev-app/secret-scanning/alerts/29/locations,True
10,InfoMGHAS-KR,test-backend,Mailgun API Key,mailgun_api_key,open,2025-12-05T00:00:00Z,2026-10-19T00:00:00Z,https://github.com/InfoMGHAS-KR/test-backend/security/secret-scanning/10,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,158,160,5,64,2694f3aa03241b6b220ac91292b9f0cd33822911,https://api.github.com/repos/InfoMGHAS-KR/test-backend/git/blobs/2694f3aa03241b6b220ac91292b9f0cd33822911,https://api.github.com/repos/InfoMGHAS-KR/test-backend/secret-scanning/alerts/10/locations,False
61,DevOps-Central,app,Amazon AWS Access Key ID,aws_access_key_id,resolved,2025-11-22T00:00:00Z,2026-09-05T00:00:00Z,https://github.com/DevOps-Central/app/security/secret-scanning/61,inactive,,,,False,False,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,197,199,31,127,791acd8c11e5ee1477c45a8ffd0c357f47f21f88,https://api.github.com/repos/DevOps-Central/app/git/blobs/791acd8c11e5ee1477c45a8ffd0c357f47f21f88,https://api.github.com/repos/DevOps-Central/app/secret-scanning/alerts/61/locations,True
63,InfoMGHAS-KR,dev-app,GoCardless Live Access Token,gocardless_live_access_token,resolved,2025-04-03T00:00:00Z,2026-01-17T00:00:00Z,https://github.com/InfoMGHAS-KR/dev-app/security/secret-scanning/63,active,,,,False,False,.env,114,114,31,77,be4fc1b5db1604a027605dc3cc8a4a0754773d47,https://api.github.com/repos/InfoMGHAS-KR/dev-app/git/blobs/be4fc1b5db1604a027605dc3cc8a4a0754773d47,https://api.github.com/repos/InfoMGHAS-KR/dev-app/secret-scanning/alerts/63/locations,False
4,SecureCode-Inc,test-backend,Pattern-1,pattern_1,resolved,2025-09-25T00:00:00Z,2026-07-26T00:00:00Z,https://github.com/SecureCode-Inc/test-backend/security/secret-scanning/4,unknown,,,,True,True,storage/src/main/resources/.env,6,7,50,134,9749811a2925c6b1317b89745250c718ea4d1e97,https://api.github.com/repos/SecureCode-Inc/test-backend/git/blobs/9749811a2925c6b1317b89745250c718ea4d1e97,https://api.github.com/repos/SecureCode-Inc/test-backend/secret-scanning/alerts/4/locations,False
7,TechCorp-Dev,prod-platform,email,email,resolved,2024-01-09T00:00:00Z,2024-02-10T00:00:00Z,https://github.com/TechCorp-Dev/prod-platform/security/secret-scanning/7,inactive,,,,True,True,.github/workflows/github-polaris-action.yml,99,99,34,75,f9cdd2efc7fa10c59ced062aca11eb61b82363a6,https://api.github.com/repos/TechCorp-Dev/prod-platform/git/blobs/f9cdd2efc7fa10c59ced062aca11eb61b82363a6,https://api.github.com/repos/TechCorp-Dev/prod-platform/secret-scanning/alerts/7/locations,True
72,SecureCode-Inc,project-gateway,GitLab Access Token,gitlab_access_token,open,2024-03-05T00:00:00Z,2024-08-05T00:00:00Z,https://github.com/SecureCode-Inc/project-gateway/security/secret-scanning/72,unknown,,,,True,False,.github/workflows/semgrep-test.yml,96,96,22,118,b760b239e53c251bf7207671da23f8d3002fb64e,https://api.github.com/repos/SecureCode-Inc/project-gateway/git/blobs/b760b239e53c251bf7207671da23f8d3002fb64e,https://api.github.com/repos/SecureCode-Inc/project-gateway/secret-scanning/alerts/72/locations,False
98,CloudNative-Org,repo-engine,GoCardless Live Access Token,gocardless_live_access_token,open,2024-05-09T00:00:00Z,2025-03-17T00:00:00Z,https://github.com/CloudNative-Org/repo-engine/security/secret-scanning/98,unknown,,,,False,True,config/secrets.json,170,171,9,64,92e0676014c3aec8c13c7495b90834126b233e47,https://api.github.com/repos/CloudNative-Org/repo-engine/git/blobs/92e0676014c3aec8c13c7495b90834126b233e47,https://api.github.com/repos/CloudNative-Org/repo-engine/secret-scanning/alerts/98/locations,False
87,DevOps-Central,prod-service,email,email,open,2025-12-08T00:00:00Z,2025-12-26T00:00:00Z,https://github.com/DevOps-Central/prod-service/security/secret-scanning/87,active,,,,True,False,readme.md,97,97,36,125,076f1ecdb16dd59fce6636bdeb4f0e4c1de2f8e3,https://api.github.com/repos/DevOps-Central/prod-service/git/blobs/076f1ecdb16dd59fce6636bdeb4f0e4c1de2f8e3,https://api.github.com/repos/DevOps-Central/prod-service/secret-scanning/alerts/87/locations,True
53,DataTeam-Hub,project-gateway,Terraform Cloud / Enterprise API Token,terraform_api_token,dismissed,2024-12-03T00:00:00Z,2025-08-21T00:00:00Z,https://github.com/DataTeam-Hub/project-gateway/security/secret-scanning/53,unknown,,,,False,False,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,81,82,11,104,8442c1b8b65a73e737712dd1ec89dee9f74d3699,https://api.github.com/repos/DataTeam-Hub/project-gateway/git/blobs/8442c1b8b65a73e737712dd1ec89dee9f74d3699,https://api.github.com/repos/DataTeam-Hub/project-gateway/secret-scanning/alerts/53/locations,False
95,CloudNative-Org,prod-toolkit,Postman API Key,postman_api_key,open,2025-09-03T00:00:00Z,2026-04-06T00:00:00Z,https://github.com/CloudNative-Org/prod-toolkit/security/secret-scanning/95,inactive,,,,True,True,code/readme.md,48,51,5,58,429a793d9b3a899d46001884dcf07e8f533a15ac,https://api.github.com/repos/CloudNative-Org/prod-toolkit/git/blobs/429a793d9b3a899d46001884dcf07e8f533a15ac,https://api.github.com/repos/CloudNative-Org/prod-toolkit/secret-scanning/alerts/95/locations,False
55,DevOps-Central,platform,GitHub Personal Access Token,github_personal_access_token,dismissed,2024-01-24T00:00:00Z,2024-01-29T00:00:00Z,https://github.com/DevOps-Central/platform/security/secret-scanning/55,unknown,,,,True,False,.github/workflows/deploy.yml,173,175,29,126,426bfd8d724b61d11168134129ae23901fd6a4a4,https://api.github.com/repos/DevOps-Central/platform/git/blobs/426bfd8d724b61d11168134129ae23901fd6a4a4,https://api.github.com/repos/DevOps-Central/platform/secret-scanning/alerts/55/locations,False
47,InfoMVyasVDemo,dev-engine,email,email,dismissed,2024-09-29T00:00:00Z,2024-10-02T00:00:00Z,https://github.com/InfoMVyasVDemo/dev-engine/security/secret-scanning/47,unknown,,,,True,True,test_credentials.txt,13,15,22,93,e33f39b4bf95e68732fed046aa52b6b6907ba37f,https://api.github.com/repos/InfoMVyasVDemo/dev-engine/git/blobs/e33f39b4bf95e68732fed046aa52b6b6907ba37f,https://api.github.com/repos/InfoMVyasVDemo/dev-engine/secret-scanning/alerts/47/locations,False
98,TechCorp-Dev,repo-backend,Msft Email,msft_email,open,2025-09-27T00:00:00Z,2026-08-22T00:00:00Z,https://github.com/TechCorp-Dev/repo-backend/security/secret-scanning/98,unknown,,,,False,False,src/main/resources/.env,80,81,31,128,fa7b06a868812f551a9e613817dd849a99350fb2,https://api.github.com/repos/TechCorp-Dev/repo-backend/git/blobs/fa7b06a868812f551a9e613817dd849a99350fb2,https://api.github.com/repos/TechCorp-Dev/repo-backend/secret-scanning/alerts/98/locations,True
25,DevOps-Central,repo-service,GitLab Access Token,gitlab_access_token,open,2025-04-19T00:00:00Z,2025-09-10T00:00:00Z,https://github.com/DevOps-Central/repo-service/security/secret-scanning/25,inactive,,,,False,True,src/js/secretsExample.js,169,169,4,41,873783716deee271e85b083e6c27a0c1c0390781,https://api.github.com/repos/DevOps-Central/repo-service/git/blobs/873783716deee271e85b083e6c27a0c1c0390781,https://api.github.com/repos/DevOps-Central/repo-service/secret-scanning/alerts/25/locations,True
29,CloudNative-Org,test-api,Postman API Key,postman_api_key,resolved,2024-10-29T00:00:00Z,2025-05-03T00:00:00Z,https://github.com/CloudNative-Org/test-api/security/secret-scanning/29,inactive,,,,True,True,src/js/secretsExample.js,192,195,49,123,dc8df88611870cc14fd09e43573787baa6c94e93,https://api.github.com/repos/CloudNative-Org/test-api/git/blobs/dc8df88611870cc14fd09e43573787baa6c94e93,https://api.github.com/repos/CloudNative-Org/test-api/secret-scanning/alerts/29/locations,False
83,SecureCode-Inc,dev-app,email,email,dismissed,2024-10-23T00:00:00Z,2025-07-26T00:00:00Z,https://github.com/SecureCode-Inc/dev-app/security/secret-scanning/83,active,,,,False,False,src/main/resources/application.properties,175,175,1,91,88e23b1bab0c997ef59037e63501661fc7f05f54,https://api.github.com/repos/SecureCode-Inc/dev-app/git/blobs/88e23b1bab0c997ef59037e63501661fc7f05f54,https://api.github.com/repos/SecureCode-Inc/dev-app/secret-scanning/alerts/83/locations,True
90,InfoMGHAS-KR,project-gateway,GitHub Personal Access Token,github_personal_access_token,open,2025-02-02T00:00:00Z,2025-09-15T00:00:00Z,https://github.com/InfoMGHAS-KR/project-gateway/security/secret-scanning/90,inactive,,,,True,True,test_credentials.txt,32,34,20,65,8628fbd118d6adab0ecd26b935c81c35e7ad0de1,https://api.github.com/repos/InfoMGHAS-KR/project-gateway/git/blobs/8628fbd118d6adab0ecd26b935c81c35e7ad0de1,https://api.github.com/repos/InfoMGHAS-KR/project-gateway/secret-scanning/alerts/90/locations,True
90,CloudNative-Org,dev-frontend,Google API Key,google_api_key,open,2024-09-28T00:00:00Z,2025-08-17T00:00:00Z,https://github.com/CloudNative-Org/dev-frontend/security/secret-scanning/90,unknown,,,,False,True,.github/workflows/semgrep-test.yml,125,125,35,94,c43b35e33d9b51d26dac5a7ce9952827607f902c,https://api.github.com/repos/CloudNative-Org/dev-frontend/git/blobs/c43b35e33d9b51d26dac5a7ce9952827607f902c,https://api.github.com/repos/CloudNative-Org/dev-frontend/secret-scanning/alerts/90/locations,False
82,CloudNative-Org,project-engine,email,email,open,2025-02-07T00:00:00Z,2025-07-23T00:00:00Z,https://github.com/CloudNative-Org/project-engine/security/secret-scanning/82,active,,,,False,False,config/secrets.json,163,165,29,104,58fc50842bfd455daf0627e8e86a492e86ffe98e,https://api.github.com/repos/CloudNative-Org/project-engine/git/blobs/58fc50842bfd455daf0627e8e86a492e86ffe98e,https://api.github.com/repos/CloudNative-Org/project-engine/secret-scanning/alerts/82/locations,True
81,SecureCode-Inc,dev-webgoat,Azure Storage Account Access Key,azure_storage_account_key,open,2025-12-03T00:00:00Z,2026-06-27T00:00:00Z,https://github.com/SecureCode-Inc/dev-webgoat/security/secret-scanning/81,inactive,,,,True,False,README.md,196,197,27,126,893cab57d2421a964f7076d5c670ab74a92a1bda,https://api.github.com/repos/SecureCode-Inc/dev-webgoat/git/blobs/893cab57d2421a964f7076d5c670ab74a92a1bda,https://api.github.com/repos/SecureCode-Inc/dev-webgoat/secret-scanning/alerts/81/locations,True
98,InfoMGHAS-KR,test-gateway,GoCardless Live Access Token,gocardless_live_access_token,resolved,2024-02-16T00:00:00Z,2024-04-23T00:00:00Z,https://github.com/InfoMGHAS-KR/test-gateway/security/secret-scanning/98,active,,,,False,False,new_test.txt,58,60,17,108,44677c78049b3b407589d917ed7cdaa758f27ba7,https://api.github.com/repos/InfoMGHAS-KR/test-gateway/git/blobs/44677c78049b3b407589d917ed7cdaa758f27ba7,https://api.github.com/repos/InfoMGHAS-KR/test-gateway/secret-scanning/alerts/98/locations,False
84,im-naga-ghas,project-platform,Msft Email,msft_email,resolved,2024-01-28T00:00:00Z,2024-03-15T00:00:00Z,https://github.com/im-naga-ghas/project-platform/security/secret-scanning/84,active,,,,False,False,.github/workflows/semgrep-test.yml,158,158,8,47,04fad48ccea1ed102098fd74195bb931184ec72f,https://api.github.com/repos/im-naga-ghas/project-platform/git/blobs/04fad48ccea1ed102098fd74195bb931184ec72f,https://api.github.com/repos/im-naga-ghas/project-platform/secret-scanning/alerts/84/locations,True
44,DataTeam-Hub,repo-platform,Amazon AWS Secret Access Key,aws_secret_access_key,resolved,2025-04-29T00:00:00Z,2026-01-11T00:00:00Z,https://github.com/DataTeam-Hub/repo-platform/security/secret-scanning/44,active,,,,True,False,README.md,171,172,19,83,b9660c15bf8b12774d8154a6eb760210bb08be53,https://api.github.com/repos/DataTeam-Hub/repo-platform/git/blobs/b9660c15bf8b12774d8154a6eb760210bb08be53,https://api.github.com/repos/DataTeam-Hub/repo-platform/secret-scanning/alerts/44/locations,True
96,CloudNative-Org,project-backend,Pattern-1,pattern_1,resolved,2025-02-27T00:00:00Z,2025-11-16T00:00:00Z,https://github.com/CloudNative-Org/project-backend/security/secret-scanning/96,active,,,,False,False,readme.md,147,147,12,96,63c274feb4e7ca3f597d35193ded001ae8c56542,https://api.github.com/repos/CloudNative-Org/project-backend/git/blobs/63c274feb4e7ca3f597d35193ded001ae8c56542,https://api.github.com/repos/CloudNative-Org/project-backend/secret-scanning/alerts/96/locations,True
44,TechCorp-Dev,project-service,Amazon AWS Access Key ID,aws_access_key_id,resolved,2024-09-01T00:00:00Z,2024-11-01T00:00:00Z,https://github.com/TechCorp-Dev/project-service/security/secret-scanning/44,active,,,,True,True,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,114,114,10,53,711a113b2b06f3a92229b64a51b0cb6f0c41fcbf,https://api.github.com/repos/TechCorp-Dev/project-service/git/blobs/711a113b2b06f3a92229b64a51b0cb6f0c41fcbf,https://api.github.com/repos/TechCorp-Dev/project-service/secret-scanning/alerts/44/locations,True
54,DataTeam-Hub,demo-infrastructure,GoCardless Live Access Token,gocardless_live_access_token,dismissed,2024-03-08T00:00:00Z,2024-06-15T00:00:00Z,https://github.com/DataTeam-Hub/demo-infrastructure/security/secret-scanning/54,active,,,,True,False,readme.md,172,175,11,59,5a1ec0cb5f483cf6d3b8977110d5ceb7558f4bb1,https://api.github.com/repos/DataTeam-Hub/demo-infrastructure/git/blobs/5a1ec0cb5f483cf6d3b8977110d5ceb7558f4bb1,https://api.github.com/repos/DataTeam-Hub/demo-infrastructure/secret-scanning/alerts/54/locations,False
31,CloudNative-Org,test-api,GoCardless Live Access Token,gocardless_live_access_token,dismissed,2024-12-25T00:00:00Z,2025-12-06T00:00:00Z,https://github.com/CloudNative-Org/test-api/security/secret-scanning/31,inactive,,,,False,False,src/js/secretsExample.js,23,23,26,71,b347df6b1e7583b864753b89a330d299cbca4b4f,https://api.github.com/repos/CloudNative-Org/test-api/git/blobs/b347df6b1e7583b864753b89a330d299cbca4b4f,https://api.github.com/repos/CloudNative-Org/test-api/secret-scanning/alerts/31/locations,False
25,InfoMVyasVDemo,project-frontend,Msft Email,msft_email,resolved,2025-04-13T00:00:00Z,2025-04-21T00:00:00Z,https://github.com/InfoMVyasVDemo/project-frontend/security/secret-scanning/25,unknown,,,,False,False,.github/workflows/semgrep-test.yml,191,194,40,116,3bb716ae753dccb71b18ae97b1c733dca0f26510,https://api.github.com/repos/InfoMVyasVDemo/project-frontend/git/blobs/3bb716ae753dccb71b18ae97b1c733dca0f26510,https://api.github.com/repos/InfoMVyasVDemo/project-frontend/secret-scanning/alerts/25/locations,False
93,im-naga-ghas,demo-portal,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2025-02-13T00:00:00Z,2025-03-22T00:00:00Z,https://github.com/im-naga-ghas/demo-portal/security/secret-scanning/93,inactive,,,,True,False,.github/workflows/semgrep-test.yml,121,122,15,65,ddfac4354ba8ee40560aaa6fc12cda6c86bda835,https://api.github.com/repos/im-naga-ghas/demo-portal/git/blobs/ddfac4354ba8ee40560aaa6fc12cda6c86bda835,https://api.github.com/repos/im-naga-ghas/demo-portal/secret-scanning/alerts/93/locations,False
72,DevOps-Central,prod-toolkit,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2025-10-20T00:00:00Z,2026-08-20T00:00:00Z,https://github.com/DevOps-Central/prod-toolkit/security/secret-scanning/72,inactive,,,,False,False,.env,1,1,24,50,48f3acbacb982c7172914002dda2f900bb050456,https://api.github.com/repos/DevOps-Central/prod-toolkit/git/blobs/48f3acbacb982c7172914002dda2f900bb050456,https://api.github.com/repos/DevOps-Central/prod-toolkit/secret-scanning/alerts/72/locations,False
63,DataTeam-Hub,test-portal,Pattern-1,pattern_1,dismissed,2025-09-12T00:00:00Z,2026-06-25T00:00:00Z,https://github.com/DataTeam-Hub/test-portal/security/secret-scanning/63,inactive,,,,False,True,.aws/credentials,1,1,45,98,939fb1fb74f9ab7a01316964dc26aeea50961cbf,https://api.github.com/repos/DataTeam-Hub/test-portal/git/blobs/939fb1fb74f9ab7a01316964dc26aeea50961cbf,https://api.github.com/repos/DataTeam-Hub/test-portal/secret-scanning/alerts/63/locations,False
